title,authors,year,conference,link
Diffusion Models as Masked Autoencoders.,"['Chen Wei', 'Karttikeya Mangalam', 'Po-Yao Huang', 'Yanghao Li', 'Haoqi Fan', 'Hu Xu', 'Huiyu Wang', 'Cihang Xie', 'Alan L. Yuille', 'Christoph Feichtenhofer']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01492
Enhanced Meta Label Correction for Coping with Label Corruption.,"['Mitchell Keren Taraday', 'Chaim Baskin']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01493
Randomized Quantization: A Generic Augmentation for Data Agnostic Self-supervised Learning.,"['Huimin Wu', 'Chenyang Lei', 'Xiao Sun', 'Peng-Shuai Wang', 'Qifeng Chen', 'Kwang-Ting Cheng', 'Stephen Lin', 'Zhirong Wu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01494
Prototypes-oriented Transductive Few-shot Learning with Conditional Transport.,"['Long Tian', 'Jingyi Feng', 'Xiaoqiang Chai', 'Wenchao Chen', 'Liming Wang', 'Xiyang Liu', 'Bo Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01495
Contrastive Learning Relies More on Spatial Inductive Bias Than Supervised Learning: An Empirical Study.,"['Yuanyi Zhong', 'Haoran Tang', 'Jun-Kun Chen', 'Yu-Xiong Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01496
Pseudo-label Alignment for Semi-supervised Instance Segmentation.,"['Jie Hu', 'Chen Chen', 'Liujuan Cao', 'Shengchuan Zhang', 'Annan Shu', 'Guannan Jiang', 'Rongrong Ji']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01497
CFCG: Semi-Supervised Semantic Segmentation via Cross-Fusion and Contour Guidance Supervision.,"['Shuo Li', 'Yue He', 'Weiming Zhang', 'Wei Zhang', 'Xiao Tan', 'Junyu Han', 'Errui Ding', 'Jingdong Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01498
Pixel-Wise Contrastive Distillation.,"['Junqiang Huang', 'Zichao Guo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01499
Rethinking Safe Semi-supervised Learning: Transferring the Open-set Problem to A Close-set One.,"['Qiankun Ma', 'Jiyao Gao', 'Bo Zhan', 'Yunpeng Guo', 'Jiliu Zhou', 'Yan Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01500
Towards Open-Set Test-Time Adaptation Utilizing the Wisdom of Crowds in Entropy Minimization.,"['Jungsoo Lee', 'Debasmit Das', 'Jaegul Choo', 'Sungha Choi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01501
Gradient-based Sampling for Class Imbalanced Semi-supervised Object Detection.,"['Jiaming Li', 'Xiangru Lin', 'Wei Zhang', 'Xiao Tan', 'Yingying Li', 'Junyu Han', 'Errui Ding', 'Jingdong Wang', 'Guanbin Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01502
Remembering Normality: Memory-guided Knowledge Distillation for Unsupervised Anomaly Detection.,"['Zhihao Gu', 'Liang Liu', 'Xu Chen', 'Ran Yi', 'Jiangning Zhang', 'Yabiao Wang', 'Chengjie Wang', 'Annan Shu', 'Guannan Jiang', 'Lizhuang Ma']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01503
Semi-Supervised Learning via Weight-aware Distillation under Class Distribution Mismatch.,"['Pan Du', 'Suyun Zhao', 'Zisen Sheng', 'Cuiping Li', 'Hong Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01504
Label Shift Adapter for Test-Time Adaptation under Covariate and Label Shifts.,"['Sunghyun Park', 'Seunghan Yang', 'Jaegul Choo', 'Sungrack Yun']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01505
SimMatchV2: Semi-Supervised Learning with Graph Consistency.,"['Mingkai Zheng', 'Shan You', 'Lang Huang', 'Chen Luo', 'Fei Wang', 'Chen Qian', 'Chang Xu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01506
Unsupervised Accuracy Estimation of Deep Visual Models using Domain-Adaptive Adversarial Perturbation without Source Samples.,"['JoonHo Lee', 'Jae Oh Woo', 'Hankyu Moon', 'Kwonho Lee']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01507
Learning by Sorting: Self-supervised Learning with Group Ordering Constraints.,"['Nina Shvetsova', 'Felix Petersen', 'Anna Kukleva', 'Bernt Schiele', 'Hilde Kuehne']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01508
L-DAWA: Layer-wise Divergence Aware Weight Aggregation in Federated Self-Supervised Visual Representation Learning.,"['Yasar Abbas Ur Rehman', 'Yan Gao', 'Pedro Porto Buarque de Gusmão', 'Mina Alibeigi', 'Jiajun Shen', 'Nicholas D. Lane']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01509
Class-relation Knowledge Distillation for Novel Class Discovery.,"['Peiyan Gu', 'Chuyu Zhang', 'Ruijie Xu', 'Xuming He']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01510
Representation Uncertainty in Self-Supervised Learning as Variational Inference.,"['Hiroki Nakamura', 'Masashi Okada', 'Tadahiro Taniguchi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01511
Point-TTA: Test-Time Adaptation for Point Cloud Registration Using Multitask Meta-Auxiliary Learning.,"['Ahmed Hatem', 'Yiming Qian', 'Yang Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01512
Adaptive Similarity Bootstrapping for Self-Distillation based Representation Learning.,"['Tim Lebailly', 'Thomas Stegmüller', 'Behzad Bozorgtabar', 'Jean-Philippe Thiran', 'Tinne Tuytelaars']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01513
Point Contrastive Prediction with Semantic Clustering for Self-Supervised Learning on Point Cloud Videos.,"['Xiaoxiao Sheng', 'Zhiqiang Shen', 'Gang Xiao', 'Longguang Wang', 'Yulan Guo', 'Hehe Fan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01514
MHCN: A Hyperbolic Neural Network Model for Multi-view Hierarchical Clustering.,"['Fangfei Lin', 'Bing Bai', 'Yiwen Guo', 'Hao Chen', 'Yazhou Ren', 'Zenglin Xu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01515
Time Does Tell: Self-Supervised Time-Tuning of Dense Image Representations.,"['Mohammadreza Salehi', 'Efstratios Gavves', 'Cees G. M. Snoek', 'Yuki M. Asano']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01516
To Adapt or Not to Adapt? Real-Time Adaptation for Semantic Segmentation.,"['Marc Botet Colomer', 'Pier Luigi Dovesi', 'Theodoros Panagiotakopoulos', 'Joao Frederico Carvalho', 'Linus Härenstam-Nielsen', 'Hossein Azizpour', 'Hedvig Kjellström', 'Daniel Cremers', 'Matteo Poggi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01517
Simple and Effective Out-of-Distribution Detection via Cosine-based Softmax Loss.,"['SoonCheol Noh', 'DongEon Jeong', 'Jee-Hyong Lee']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01518
MixBag: Bag-Level Data Augmentation for Learning from Label Proportions.,"['Takanori Asanomi', 'Shinnosuke Matsuo', 'Daiki Suehiro', 'Ryoma Bise']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01519
Masked Spatio-Temporal Structure Prediction for Self-supervised Learning on Point Cloud Videos.,"['Zhiqiang Shen', 'Xiaoxiao Sheng', 'Hehe Fan', 'Longguang Wang', 'Yulan Guo', 'Qiong Liu', 'Hao Wen', 'Xi Zhou']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01520
Parametric Classification for Generalized Category Discovery: A Baseline Study.,"['Xin Wen', 'Bingchen Zhao', 'Xiaojuan Qi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01521
Object-Centric Multiple Object Tracking.,"['Zixu Zhao', 'Jiaze Wang', 'Max Horn', 'Yizhuo Ding', 'Tong He', 'Zechen Bai', 'Dominik Zietlow', 'Carl-Johann Simon-Gabriel', 'Bing Shuai', 'Zhuowen Tu', 'Thomas Brox', 'Bernt Schiele', 'Yanwei Fu', 'Francesco Locatello', 'Zheng Zhang', 'Tianjun Xiao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01522
Locating Noise is Halfway Denoising for Semi-Supervised Segmentation.,"['Yan Fang', 'Feng Zhu', 'Bowen Cheng', 'Luoqi Liu', 'Yao Zhao', 'Yunchao Wei']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01523
Learning Semi-supervised Gaussian Mixture Models for Generalized Category Discovery.,"['Bingchen Zhao', 'Xin Wen', 'Kai Han']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01524
LoCUS: Learning Multiscale 3D-consistent Features from Posed Images.,"['Dominik A. Kloepfer', 'Dylan Campbell', 'João F. Henriques']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01525
Stable Cluster Discrimination for Deep Clustering.,['Qi Qian'],2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01526
Cross-modal Scalable Hyperbolic Hierarchical Clustering.,"['Teng Long', 'Nanne van Noord']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01527
Collaborative Propagation on Multiple Instance Graphs for 3D Instance Segmentation with Single-point Supervision.,"['Shichao Dong', 'Ruibo Li', 'Jiacheng Wei', 'Fayao Liu', 'Guosheng Lin']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01528
Semantics Meets Temporal Correspondence: Self-supervised Object-centric Learning in Videos.,"['Rui Qian', 'Shuangrui Ding', 'Xian Liu', 'Dahua Lin']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01529
Proxy Anchor-based Unsupervised Learning for Continuous Generalized Category Discovery.,"['Hyungmin Kim', 'Sungho Suh', 'Daehwan Kim', 'Daun Jeong', 'Hansang Cho', 'Junmo Kim']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01530
DreamTeacher: Pretraining Image Backbones with Deep Generative Models.,"['Daiqing Li', 'Huan Ling', 'Amlan Kar', 'David Acuna', 'Seung Wook Kim', 'Karsten Kreis', 'Antonio Torralba', 'Sanja Fidler']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01531
MATE: Masked Autoencoders are Online 3D Test-Time Learners.,"['Muhammad Jehanzeb Mirza', 'Inkyu Shin', 'Wei Lin', 'Andreas Schriebl', 'Kunyang Sun', 'Jaesung Choe', 'Mateusz Kozinski', 'Horst Possegger', 'In So Kweon', 'Kuk-Jin Yoon', 'Horst Bischof']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01532
PADDLES: Phase-Amplitude Spectrum Disentangled Early Stopping for Learning with Noisy Labels.,"['Huaxi Huang', 'Hui Kang', 'Sheng Liu', 'Olivier Salvado', 'Thierry Rakotoarivelo', 'Dadong Wang', 'Tongliang Liu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01533
Calibrating Uncertainty for Semi-Supervised Crowd Counting.,"['Chen Li', 'Xiaoling Hu', 'Shahira Abousamra', 'Chao Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01534
Test Time Adaptation for Blind Image Quality Assessment.,"['Subhadeep Roy', 'Shankhanil Mitra', 'Soma Biswas', 'Rajiv Soundararajan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01535
Deep Multiview Clustering by Contrasting Cluster Assignments.,"['Jie Chen', 'Hua Mao', 'Wai Lok Woo', 'Xi Peng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01536
Re: PolyWorld - A Graph Neural Network for Polygonal Scene Parsing.,"['Stefano Zorzi', 'Friedrich Fraundorfer']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01537
SatlasPretrain: A Large-Scale Dataset for Remote Sensing Image Understanding.,"['Favyen Bastani', 'Piper Wolters', 'Ritwik Gupta', 'Joe Ferdinando', 'Aniruddha Kembhavi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01538
Large-Scale Land Cover Mapping with Fine-Grained Classes via Class-Aware Semi-Supervised Semantic Segmentation.,"['Runmin Dong', 'Lichao Mou', 'Mengxuan Chen', 'Weijia Li', 'Xin-Yi Tong', 'Shuai Yuan', 'Lixian Zhang', 'Juepeng Zheng', 'Xiao Xiang Zhu', 'Haohuan Fu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01539
Large Selective Kernel Network for Remote Sensing Object Detection.,"['Yuxuan Li', 'Qibin Hou', 'Zhaohui Zheng', 'Ming-Ming Cheng', 'Jian Yang', 'Xiang Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01540
Towards Geospatial Foundation Models via Continual Pretraining.,"['Matías Mendieta', 'Boran Han', 'Xingjian Shi', 'Yi Zhu', 'Chen Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01541
Regularized Primitive Graph Learning for Unified Vector Mapping.,"['Lei Wang', 'Min Dai', 'Jianan He', 'Jingwei Huang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01542
Class Prior-Free Positive-Unlabeled Learning with Taylor Variational Loss for Hyperspectral Remote Sensing Imagery.,"['Hengwei Zhao', 'Xinyu Wang', 'Jingtao Li', 'Yanfei Zhong']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01543
MapFormer: Boosting Change Detection by Using Pre-change Information.,"['Maximilian Bernhard', 'Niklas Strauß', 'Matthias Schubert']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01544
Sample4Geo: Hard Negative Sampling For Cross-View Geo-Localisation.,"['Fabian Deuser', 'Konrad Habel', 'Norbert Oswald']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01545
PanFlowNet: A Flow-Based Deep Network for Pan-sharpening.,"['Gang Yang', 'Xiangyong Cao', 'Wenzhe Xiao', 'Man Zhou', 'Aiping Liu', 'Xun Chen', 'Deyu Meng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01546
Seeing Beyond the Patch: Scale-Adaptive Semantic Segmentation of High-resolution Remote Sensing Imagery based on Reinforcement Learning.,"['Yinhe Liu', 'Sunan Shi', 'Junjue Wang', 'Yanfei Zhong']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01547
AdaNIC: Towards Practical Neural Image Compression via Dynamic Transform Routing.,"['Lvfang Tao', 'Wei Gao', 'Ge Li', 'Chenhao Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01548
Rethinking Vision Transformers for MobileNet Size and Speed.,"['Yanyu Li', 'Ju Hu', 'Yang Wen', 'Georgios Evangelidis', 'Kamyar Salahi', 'Yanzhi Wang', 'Sergey Tulyakov', 'Jian Ren']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01549
DELFlow: Dense Efficient Learning of Scene Flow for Large-Scale Point Clouds.,"['Chensheng Peng', 'Guangming Wang', 'Xian Wan Lo', 'Xinrui Wu', 'Chenfeng Xu', 'Masayoshi Tomizuka', 'Wei Zhan', 'Hesheng Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01550
Eventful Transformers: Leveraging Temporal Redundancy in Vision Transformers.,"['Matthew Dutson', 'Yin Li', 'Mohit Gupta']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01551
Inherent Redundancy in Spiking Neural Networks.,"['Man Yao', 'Jiakui Hu', 'Guangshe Zhao', 'Yaoyuan Wang', 'Ziyang Zhang', 'Bo Xu', 'Guoqi Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01552
Achievement-based Training Progress Balancing for Multi-Task Learning.,"['Hayoung Yun', 'Hanjoo Cho']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01553
Prune Spatio-temporal Tokens by Semantic-aware Temporal Accumulation.,"['Shuangrui Ding', 'Peisen Zhao', 'Xiaopeng Zhang', 'Rui Qian', 'Hongkai Xiong', 'Qi Tian']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01554
Differentiable Transportation Pruning.,"['Yunqiang Li', 'Jan C. van Gemert', 'Torsten Hoefler', 'Bert Moons', 'Evangelos Eleftheriou', 'Bram-Ernst Verhoef']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01555
XiNet: Efficient Neural Networks for tinyML.,"['Alberto Ancilotto', 'Francesco Paissan', 'Elisabetta Farella']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01556
Jumping through Local Minima: Quantization in the Loss Landscape of Vision Transformers.,"['Natalia Frumkin', 'Dibakar Gope', 'Diana Marculescu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01557
A2Q: Accumulator-Aware Quantization with Guaranteed Overflow Avoidance.,"['Ian Colbert', 'Alessandro Pappalardo', 'Jakoba Petri-Koenig']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01558
Workie-Talkie: Accelerating Federated Learning by Overlapping Computing and Communications via Contrastive Regularization.,"['Rui Chen', 'Qiyu Wan', 'Pavana Prakash', 'Lan Zhang', 'Xu Yuan', 'Yanmin Gong', 'Xin Fu', 'Miao Pan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01559
DenseShift : Towards Accurate and Efficient Low-Bit Power-of-Two Quantization.,"['Xinlin Li', 'Bang Liu', 'Rui Heng Yang', 'Vanessa Courville', 'Chao Xing', 'Vahid Partovi Nia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01560
PRANC: Pseudo RAndom Networks for Compacting deep models.,"['Parsa Nooralinejad', 'Ali Abbasi', 'Soroush Abbasi Koohpayegani', 'Kossar Pourahmadi Meibodi', 'Rana Muhammad Shahroz Khan', 'Soheil Kolouri', 'Hamed Pirsiavash']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01561
"Reinforce Data, Multiply Impact: Improved Model Accuracy and Robustness with Dataset Reinforcement.","['Fartash Faghri', 'Hadi Pouransari', 'Sachin Mehta', 'Mehrdad Farajtabar', 'Ali Farhadi', 'Mohammad Rastegari', 'Oncel Tuzel']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01562
A Fast Unified System for 3D Object Detection and Tracking.,"['Thomas Heitzinger', 'Martin Kampel']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01563
Estimator Meets Equilibrium Perspective: A Rectified Straight Through Estimator for Binary Neural Networks Training.,"['Xiao-Ming Wu', 'Dian Zheng', 'Zuhao Liu', 'Wei-Shi Zheng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01564
I-ViT: Integer-only Quantization for Efficient Vision Transformer Inference.,"['Zhikai Li', 'Qingyi Gu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01565
EMQ: Evolving Training-free Proxies for Automated Mixed Precision Quantization.,"['Peijie Dong', 'Lujun Li', 'Zimian Wei', 'Xin Niu', 'Zhiliang Tian', 'Hengyue Pan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01566
Local or Global: Selective Knowledge Assimilation for Federated Learning with Limited Labels.,"['Yae Jee Cho', 'Gauri Joshi', 'Dimitrios Dimitriadis']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01567
DataDAM: Efficient Dataset Distillation with Attention Matching.,"['Ahmad Sajedi', 'Samir Khaki', 'Ehsan Amjadian', 'Lucy Z. Liu', 'Yuri A. Lawryshyn', 'Konstantinos N. Plataniotis']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01568
SAFE: Machine Unlearning With Shard Graphs.,"['Yonatan Dukler', 'Benjamin Bowman', 'Alessandro Achille', 'Aditya Golatkar', 'Ashwin Swaminathan', 'Stefano Soatto']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01569
ResQ: Residual Quantization for Video Perception.,"['Davide Abati', 'Haitam Ben Yahia', 'Markus Nagel', 'Amirhossein Habibian']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01570
Efficient Computation Sharing for Multi-Task Visual Scene Understanding.,"['Sara Shoouri', 'Mingyu Yang', 'Zichen Fan', 'Hun-Seok Kim']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01571
Essential Matrix Estimation using Convex Relaxations in Orthogonal Space.,"['Arman Karimian', 'Roberto Tron']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01572
TripLe: Revisiting Pretrained Model Reuse and Progressive Learning for Efficient Vision Transformer Scaling and Searching.,"['Cheng Fu', 'Hanxian Huang', 'Zixuan Jiang', 'Yun Ni', 'Lifeng Nai', 'Gang Wu', 'Liqun Cheng', 'Yanqi Zhou', 'Sheng Li', 'Andrew Li', 'Jishen Zhao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01573
DiffRate : Differentiable Compression Rate for Efficient Vision Transformers.,"['Mengzhao Chen', 'Wenqi Shao', 'Peng Xu', 'Mingbao Lin', 'Kaipeng Zhang', 'Fei Chao', 'Rongrong Ji', 'Yu Qiao', 'Ping Luo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01574
Bridging Cross-task Protocol Inconsistency for Distillation in Dense Object Detection.,"['Longrong Yang', 'Xianpan Zhou', 'Xuewei Li', 'Liang Qiao', 'Zheyang Li', 'Ziwei Yang', 'Gaoang Wang', 'Xi Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01575
From Knowledge Distillation to Self-Knowledge Distillation: A Unified Approach with Normalized Loss and Customized Soft Labels.,"['Zhendong Yang', 'Ailing Zeng', 'Zhe Li', 'Tianke Zhang', 'Chun Yuan', 'Yu Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01576
Efficient 3D Semantic Segmentation with Superpoint Transformer.,"['Damien Robert', 'Hugo Raguet', 'Loïc Landrieu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01577
Dataset Quantization.,"['Daquan Zhou', 'Kai Wang', 'Jianyang Gu', 'Xiangyu Peng', 'Dongze Lian', 'Yifan Zhang', 'Yang You', 'Jiashi Feng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01578
Revisiting the Parameter Efficiency of Adapters from the Perspective of Precision Redundancy.,"['Shibo Jie', 'Haoqing Wang', 'Zhi-Hong Deng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01579
RepQ-ViT: Scale Reparameterization for Post-Training Quantization of Vision Transformers.,"['Zhikai Li', 'Junrui Xiao', 'Lianwei Yang', 'Qingyi Gu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01580
Semantically Structured Image Compression via Irregular Group-Based Decoupling.,"['Ruoyu Feng', 'Yixin Gao', 'Xin Jin', 'Runsen Feng', 'Zhibo Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01581
SeiT: Storage-Efficient Vision Training with Tokens Using 1% of Pixel Storage.,"['Song Park', 'Sanghyuk Chun', 'Byeongho Heo', 'Wonjae Kim', 'Sangdoo Yun']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01582
SMMix: Self-Motivated Image Mixing for Vision Transformers.,"['Mengzhao Chen', 'Mingbao Lin', 'Zhihang Lin', 'Yuxin Zhang', 'Fei Chao', 'Rongrong Ji']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01583
Multi-Label Knowledge Distillation.,"['Penghui Yang', 'Ming-Kun Xie', 'Chen-Chen Zong', 'Lei Feng', 'Gang Niu', 'Masashi Sugiyama', 'Sheng-Jun Huang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.01584
