title,authors,year,conference,link
Hierarchical Linear Disentanglement of Data-Driven Conceptual Spaces.,"['Rana Alshaikh', 'Zied Bouraoui', 'Steven Schockaert']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/494
How Far are We from Effective Context Modeling? An Exploratory Study on Semantic Parsing in Context.,"['Qian Liu', 'Bei Chen', 'Jiaqi Guo', 'Jian-Guang Lou', 'Bin Zhou', 'Dongmei Zhang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/495
Lexical-Constraint-Aware Neural Machine Translation via Data Augmentation.,"['Guanhua Chen', 'Yun Chen', 'Yong Wang', 'Victor O. K. Li']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/496
Attention-based Multi-level Feature Fusion for Named Entity Recognition.,"['Zhiwei Yang', 'Hechang Chen', 'Jiawei Zhang', 'Jing Ma', 'Yi Chang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/497
Exemplar Guided Neural Dialogue Generation.,"['Hengyi Cai', 'Hongshen Chen', 'Yonghao Song', 'Xiaofang Zhao', 'Dawei Yin']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/498
Knowledge Enhanced Event Causality Identification with Mention Masking Generalizations.,"['Jian Liu', 'Yubo Chen', 'Jun Zhao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/499
Two-Phase Hypergraph Based Reasoning with Dynamic Relations for Multi-Hop KBQA.,"['Jiale Han', 'Bo Cheng', 'Xu Wang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/500
LogiQA: A Challenge Dataset for Machine Reading Comprehension with Logical Reasoning.,"['Jian Liu', 'Leyang Cui', 'Hanmeng Liu', 'Dandan Huang', 'Yile Wang', 'Yue Zhang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/501
Guided Generation of Cause and Effect.,"['Zhongyang Li', 'Xiao Ding', 'Ting Liu', 'J. Edward Hu', 'Benjamin Van Durme']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/502
EmoElicitor: An Open Domain Response Generation Model with User Emotional Reaction Awareness.,"['Shifeng Li', 'Shi Feng', 'Daling Wang', 'Kaisong Song', 'Yifei Zhang', 'Weichao Wang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/503
RECPARSER: A Recursive Semantic Parsing Framework for Text-to-SQL Task.,"['Yu Zeng', 'Yan Gao', 'Jiaqi Guo', 'Bei Chen', 'Qian Liu', 'Jian-Guang Lou', 'Fei Teng', 'Dongmei Zhang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/504
Learning Latent Forests for Medical Relation Extraction.,"['Zhijiang Guo', 'Guoshun Nan', 'Wei Lu', 'Shay B. Cohen']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/505
Global Structure and Local Semantics-Preserved Embeddings for Entity Alignment.,"['Hao Nie', 'Xianpei Han', 'Le Sun', 'Chi Man Wong', 'Qiang Chen', 'Suhui Wu', 'Wei Zhang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/506
Hierarchical Matching Network for Heterogeneous Entity Resolution.,"['Cheng Fu', 'Xianpei Han', 'Jiaming He', 'Le Sun']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/507
Unsupervised Domain Adaptation of a Pretrained Cross-Lingual Language Model.,"['Juntao Li', 'Ruidan He', 'Hai Ye', 'Hwee Tou Ng', 'Lidong Bing', 'Rui Yan']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/508
"Retrieve, Program, Repeat: Complex Knowledge Base Question Answering via Alternate Meta-learning.","['Yuncheng Hua', 'Yuan-Fang Li', 'Gholamreza Haffari', 'Guilin Qi', 'Wei Wu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/509
Generating Reasonable Legal Text through the Combination of Language Modeling and Question Answering.,"['Weijing Huang', 'Xianfeng Liao', 'Zhiqiang Xie', 'Jiang Qian', 'Bojin Zhuang', 'Shaojun Wang', 'Jing Xiao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/510
Modeling Voting for System Combination in Machine Translation.,"['Xuancheng Huang', 'Jiacheng Zhang', 'Zhixing Tan', 'Derek F. Wong', 'Huanbo Luan', 'Jingfang Xu', 'Maosong Sun', 'Yang Liu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/511
Unsupervised Multilingual Alignment using Wasserstein Barycenter.,"['Xin Lian', 'Kshitij Jain', 'Jakub Truszkowski', 'Pascal Poupart', 'Yaoliang Yu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/512
A De Novo Divide-and-Merge Paradigm for Acoustic Model Optimization in Automatic Speech Recognition.,"['Conghui Tan', 'Di Jiang', 'Jinhua Peng', 'Xueyang Wu', 'Qian Xu', 'Qiang Yang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/513
Neural Abstractive Summarization with Structural Attention.,"['Tanya Chowdhury', 'Sachin Kumar', 'Tanmoy Chakraborty']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/514
Domain Adaptation for Semantic Parsing.,"['Zechang Li', 'Yuxuan Lai', 'Yansong Feng', 'Dongyan Zhao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/515
Evaluating Natural Language Generation via Unbalanced Optimal Transport.,"['Yimeng Chen', 'Yanyan Lan', 'Ruibin Xiong', 'Liang Pang', 'Zhiming Ma', 'Xueqi Cheng']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/516
Modeling Topical Relevance for Multi-Turn Dialogue Generation.,"['Hainan Zhang', 'Yanyan Lan', 'Liang Pang', 'Hongshen Chen', 'Zhuoye Ding', 'Dawei Yin']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/517
Robust Front-End for Multi-Channel ASR using Flow-Based Density Estimation.,"['Hyeongju Kim', 'Hyeonseung Lee', 'Woo Hyun Kang', 'Hyung Yong Kim', 'Nam Soo Kim']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/518
Formal Query Building with Query Structure Prediction for Complex Question Answering over Knowledge Base.,"['Yongrui Chen', 'Huiying Li', 'Yuncheng Hua', 'Guilin Qi']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/519
Towards Fully 8-bit Integer Inference for the Transformer Model.,"['Ye Lin', 'Yanyang Li', 'Tengbo Liu', 'Tong Xiao', 'Tongran Liu', 'Jingbo Zhu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/520
TopicKA: Generating Commonsense Knowledge-Aware Dialogue Responses Towards the Recommended Topic Fact.,"['Sixing Wu', 'Ying Li', 'Dawei Zhang', 'Yang Zhou', 'Zhonghai Wu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/521
Infobox-to-text Generation with Tree-like Planning based Attention Network.,"['Yang Bai', 'Ziran Li', 'Ning Ding', 'Ying Shen', 'Hai-Tao Zheng']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/522
Triple-to-Text Generation with an Anchor-to-Prototype Framework.,"['Ziran Li', 'Zibo Lin', 'Ning Ding', 'Hai-Tao Zheng', 'Ying Shen']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/523
Attention as Relation: Learning Supervised Multi-head Self-Attention for Relation Extraction.,"['Jie Liu', 'Shaowei Chen', 'Bingquan Wang', 'Jiaxin Zhang', 'Na Li', 'Tong Xu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/524
An Iterative Multi-Source Mutual Knowledge Transfer Framework for Machine Reading Comprehension.,"['Xin Liu', 'Kai Liu', 'Xiang Li', 'Jinsong Su', 'Yubin Ge', 'Bin Wang', 'Jiebo Luo']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/525
Text Style Transfer via Learning Style Instance Supported Latent Space.,"['Xiaoyuan Yi', 'Zhenghao Liu', 'Wenhao Li', 'Maosong Sun']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/526
Learning with Noise: Improving Distantly-Supervised Fine-grained Entity Typing via Automatic Relabeling.,"['Haoyu Zhang', 'Dingkun Long', 'Guangwei Xu', 'Muhua Zhu', 'Pengjun Xie', 'Fei Huang', 'Ji Wang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/527
Joint Time-Frequency and Time Domain Learning for Speech Enhancement.,"['Chuanxin Tang', 'Chong Luo', 'Zhiyuan Zhao', 'Wenxuan Xie', 'Wenjun Zeng']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/528
Answer Generation through Unified Memories over Multiple Passages.,"['Makoto Nakatsuji', 'Sohei Okui']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/529
On the Importance of Word and Sentence Representation Learning in Implicit Discourse Relation Classification.,"['Xin Liu', 'Jiefu Ou', 'Yangqiu Song', 'Xin Jiang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/530
MuLaN: Multilingual Label propagatioN for Word Sense Disambiguation.,"['Edoardo Barba', 'Luigi Procopio', 'Niccolò Campolungo', 'Tommaso Pasini', 'Roberto Navigli']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/531
Dialogue State Induction Using Neural Latent Variable Models.,"['Qingkai Min', 'Libo Qin', 'Zhiyang Teng', 'Xiao Liu', 'Yue Zhang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/532
CoSDA-ML: Multi-Lingual Code-Switching Data Augmentation for Zero-Shot Cross-Lingual NLP.,"['Libo Qin', 'Minheng Ni', 'Yue Zhang', 'Wanxiang Che']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/533
Task-Level Curriculum Learning for Non-Autoregressive Neural Machine Translation.,"['Jinglin Liu', 'Yi Ren', 'Xu Tan', 'Chen Zhang', 'Tao Qin', 'Zhou Zhao', 'Tie-Yan Liu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/534
End-to-End Transition-Based Online Dialogue Disentanglement.,"['Hui Liu', 'Zhan Shi', 'Jia-Chen Gu', 'Quan Liu', 'Si Wei', 'Xiaodan Zhu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/535
Hierarchical Multi-task Learning for Organization Evaluation of Argumentative Student Essays.,"['Wei Song', 'Ziyao Song', 'Lizhen Liu', 'Ruiji Fu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/536
Transformers as Soft Reasoners over Language.,"['Peter Clark', 'Oyvind Tafjord', 'Kyle Richardson']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/537
Neural Machine Translation with Error Correction.,"['Kaitao Song', 'Xu Tan', 'Jianfeng Lu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/538
Alleviate Dataset Shift Problem in Fine-grained Entity Typing with Virtual Adversarial Training.,"['Haochen Shi', 'Siliang Tang', 'Xiaotao Gu', 'Bo Chen', 'Zhigang Chen', 'Jian Shao', 'Xiang Ren']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/539
Multi-hop Reading Comprehension across Documents with Path-based Graph Convolutional Network.,"['Zeyun Tang', 'Yongliang Shen', 'Xinyin Ma', 'Wei Xu', 'Jiale Yu', 'Weiming Lu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/540
Gaussian Embedding of Linked Documents from a Pretrained Semantic Space.,"['Antoine Gourru', 'Julien Velcin', 'Julien Jacques']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/541
Better AMR-To-Text Generation with Graph Structure Reconstruction.,"['Tianming Wang', 'Xiaojun Wan', 'Shaowei Yao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/542
UniTrans : Unifying Model Transfer and Data Transfer for Cross-Lingual Named Entity Recognition with Unlabeled Data.,"['Qianhui Wu', 'Zijia Lin', 'Börje F. Karlsson', 'Biqing Huang', 'Jianguang Lou']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/543
Efficient Context-Aware Neural Machine Translation with Layer-Wise Weighting and Input-Aware Gating.,"['Hongfei Xu', 'Deyi Xiong', 'Josef van Genabith', 'Qiuhui Liu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/544
Enhancing Dialog Coherence with Event Graph Grounded Content Planning.,"['Jun Xu', 'Zeyang Lei', 'Haifeng Wang', 'Zheng-Yu Niu', 'Hua Wu', 'Wanxiang Che']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/545
Asking Effective and Diverse Questions: A Machine Reading Comprehension based Framework for Joint Entity-Relation Extraction.,"['Tianyang Zhao', 'Zhao Yan', 'Yunbo Cao', 'Zhoujun Li']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/546
Exploring Bilingual Parallel Corpora for Syntactically Controllable Paraphrase Generation.,"['Mingtong Liu', 'Erguang Yang', 'Deyi Xiong', 'Yujie Zhang', 'Chen Sheng', 'Changjian Hu', 'Jinan Xu', 'Yufeng Chen']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/547
A Structured Latent Variable Recurrent Network With Stochastic Attention For Generating Weibo Comments.,"['Shijie Yang', 'Liang Li', 'Shuhui Wang', 'Weigang Zhang', 'Qingming Huang', 'Qi Tian']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/548
Dataless Short Text Classification Based on Biterm Topic Model and Word Embeddings.,"['Yi Yang', 'Hongan Wang', 'Jiaqi Zhu', 'Yunkun Wu', 'Kailong Jiang', 'Wenli Guo', 'Wandong Shi']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/549
Leveraging Document-Level Label Consistency for Named Entity Recognition.,"['Tao Gui', 'Jiacheng Ye', 'Qi Zhang', 'Yaqian Zhou', 'Yeyun Gong', 'Xuanjing Huang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/550
Towards Making the Most of Context in Neural Machine Translation.,"['Zaixiang Zheng', 'Xiang Yue', 'Shujian Huang', 'Jiajun Chen', 'Alexandra Birch']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/551
Hype-HAN: Hyperbolic Hierarchical Attention Network for Semantic Embedding.,"['Chengkun Zhang', 'Junbin Gao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/552
ERNIE-GEN: An Enhanced Multi-Flow Pre-training and Fine-tuning Framework for Natural Language Generation.,"['Dongling Xiao', 'Han Zhang', 'Yu-Kun Li', 'Yu Sun', 'Hao Tian', 'Hua Wu', 'Haifeng Wang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/553
TransOMCS: From Linguistic Graphs to Commonsense Knowledge.,"['Hongming Zhang', 'Daniel Khashabi', 'Yangqiu Song', 'Dan Roth']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/554
Teacher-Student Networks with Multiple Decoders for Solving Math Word Problem.,"['Jipeng Zhang', 'Roy Ka-Wei Lee', 'Ee-Peng Lim', 'Wei Qin', 'Lei Wang', 'Jie Shao', 'Qianru Sun']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/555
Generalized Zero-Shot Text Classification for ICD Coding.,"['Congzheng Song', 'Shanghang Zhang', 'Najmeh Sadoughi', 'Pengtao Xie', 'Eric P. Xing']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/556
Gated POS-Level Language Model for Authorship Verification.,"['Linshu Ouyang', 'Yongzheng Zhang', 'Hui Liu', 'Yige Chen', 'Yipeng Wang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/557
Modeling Dense Cross-Modal Interactions for Joint Entity-Relation Extraction.,"['Shan Zhao', 'Minghao Hu', 'Zhiping Cai', 'Fang Liu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/558
Knowledge Graphs Enhanced Neural Machine Translation.,"['Yang Zhao', 'Jiajun Zhang', 'Yu Zhou', 'Chengqing Zong']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/559
Fast and Accurate Neural CRF Constituency Parsing.,"['Yu Zhang', 'Houquan Zhou', 'Zhenghua Li']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/560
A Relation-Specific Attention Network for Joint Entity and Relation Extraction.,"['Yue Yuan', 'Xiaofei Zhou', 'Shirui Pan', 'Qiannan Zhu', 'Zeliang Song', 'Li Guo']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/561
Multi-Directional Heuristic Search.,"['Dor Atzmon', 'Jiaoyang Li', 'Ariel Felner', 'Eliran Nachmani', 'Shahaf S. Shperberg', 'Nathan R. Sturtevant', 'Sven Koenig']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/562
Steady-State Policy Synthesis in Multichain Markov Decision Processes.,"['George K. Atia', 'Andre Beckus', 'Ismail Alkhouri', 'Alvaro Velasquez']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/563
Delete- and Ordering-Relaxation Heuristics for HTN Planning.,"['Daniel Höller', 'Pascal Bercher', 'Gregor Behnke']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/564
Iterative-Deepening Conflict-Based Search.,"['Eli Boyarski', 'Ariel Felner', 'Daniel Harabor', 'Peter J. Stuckey', 'Liron Cohen', 'Jiaoyang Li', 'Sven Koenig']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/565
Plan-Space Explanation via Plan-Property Dependencies: Faster Algorithms & More Powerful Properties.,"['Rebecca Eifler', 'Marcel Steinmetz', 'Álvaro Torralba', 'Jörg Hoffmann']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/566
Front-to-Front Heuristic Search for Satisficing Classical Planning.,"['Ryo Kuroiwa', 'Alex Fukunaga']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/567
Online Revenue Maximization for Server Pricing.,"['Shant Boodaghians', 'Federico Fusco', 'Stefano Leonardi', 'Yishay Mansour', 'Ruta Mehta']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/568
Robust Policy Synthesis for Uncertain POMDPs via Convex Optimization.,"['Marnix Suilen', 'Nils Jansen', 'Murat Cubuktepe', 'Ufuk Topcu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/569
Verifiable RNN-Based Policies for POMDPs Under Temporal Logic Constraints.,"['Steven Carr', 'Nils Jansen', 'Ufuk Topcu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/570
Optimal Planning Modulo Theories.,"['Francesco Leofante', 'Enrico Giunchiglia', 'Erika Ábrahám', 'Armando Tacchella']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/571
Sparse Tree Search Optimality Guarantees in POMDPs with Continuous Observation Spaces.,"['Michael H. Lim', 'Claire J. Tomlin', 'Zachary N. Sunberg']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/572
Optimising Partial-Order Plans Via Action Reinstantiation.,"['Max Waters', 'Lin Padgham', 'Sebastian Sardiña']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/573
Cost-Partitioned Merge-and-Shrink Heuristics for Optimal Classical Planning.,"['Silvan Sievers', 'Florian Pommerening', 'Thomas Keller', 'Malte Helmert']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/574
Decidability Results in First-Order Epistemic Planning.,"['Andrés Occhipinti Liberman', 'Rasmus Kræmmer Rendsvig']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/575
Robustness Computation of Dynamic Controllability in Probabilistic Temporal Networks with Ordinary Distributions.,"['Michael Saint-Guillain', 'Tiago Stegun Vaquero', 'Jagriti Agrawal', 'Steve A. Chien']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/576
Trading Plan Cost for Timeliness in Situated Temporal Planning.,"['Shahaf S. Shperberg', 'Andrew Coles', 'Erez Karpas', 'Solomon Eyal Shimony', 'Wheeler Ruml']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/577
Boundary Extension Features for Width-Based Planning with Simulators on Continuous-State Domains.,"['Florent Teichteil-Königsbuch', 'Miquel Ramírez', 'Nir Lipovetzky']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/578
DualSMC: Tunneling Differentiable Filtering and Planning under Continuous POMDPs.,"['Yunbo Wang', 'Bo Liu', 'Jiajun Wu', 'Yuke Zhu', 'Simon S. Du', 'Li Fei-Fei', 'Joshua B. Tenenbaum']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/579
Trade the System Efficiency for the Income Equality of Drivers in Rideshare.,"['Yifan Xu', 'Pan Xu']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/580
A Unified Model for the Two-stage Offline-then-Online Resource Allocation.,"['Yifan Xu', 'Pan Xu', 'Jianping Pan', 'Jun Tao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/581
Multi-Robot Adversarial Patrolling Strategies via Lattice Paths.,"['Jan Bürmann', 'Jie Zhang']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/582
Crowd-Steer: Realtime Smooth and Collision-Free Robot Navigation in Densely Crowded Scenarios Trained using High-Fidelity Simulation.,"['Jing Liang', 'Utsav Patel', 'Adarsh Jagan Sathyamoorthy', 'Dinesh Manocha']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/583
Euclidean Pathfinding with Compressed Path Databases.,"['Bojie Shen', 'Muhammad Aamir Cheema', 'Daniel Harabor', 'Peter J. Stuckey']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/584
Lifted Hybrid Variational Inference.,"['Yuqiao Chen', 'Yibo Yang', 'Sriraam Natarajan', 'Nicholas Ruozzi']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/585
Learning Bayesian Networks Under Sparsity Constraints: A Parameterized Complexity Analysis.,"['Niels Grüttemeier', 'Christian Komusiewicz']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/586
Approximate Weighted First-Order Model Counting: Exploiting Fast Approximate Model Counters and Symmetry.,"['Timothy van Bremen', 'Ondrej Kuzelka']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/587
Efficient and Robust High-Dimensional Linear Contextual Bandits.,"['Cheng Chen', 'Luo Luo', 'Weinan Zhang', 'Yong Yu', 'Yijiang Lian']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/588
Scaling Up AND/OR Abstraction Sampling.,"['Kalev Kask', 'Bobak Pezeshki', 'Filjor Broka', 'Alexander Ihler', 'Rina Dechter']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/589
Neural Belief Reasoner.,['Haifeng Qian'],2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/590
A Complete Characterization of Projectivity for Statistical Relational Models.,"['Manfred Jaeger', 'Oliver Schulte']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/591
State Variable Effects in Graphical Event Models.,"['Debarun Bhattacharjya', 'Dharmashankar Subramanian', 'Tian Gao']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/592
A Novel Spatio-Temporal Multi-Task Approach for the Prediction of Diabetes-Related Complication: a Cardiopathy Case of Study.,"['Luca Romeo', 'Giuseppe Armentano', 'Antonio Nicolucci', 'Marco Vespasiani', 'Giacomo Vespasiani', 'Emanuele Frontoni']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/593
Adversarial Graph Embeddings for Fair Influence Maximization over Social Networks.,"['Moein Khajehnejad', 'Ahmad Asgharian Rezaei', 'Mahmoudreza Babaei', 'Jessica Hoffmann', 'Mahdi Jalili', 'Adrian Weller']",2020,IJCAI 2020,https://doi.org/10.24963/ijcai.2020/594
